0,-25,-25.0,0.0
1,-25,-25.0,0.0
2,-24.65144208371369,-24.994285935798583,0.04426095098248002
3,-24.40228252903018,-24.990038042150506,0.07651925017611
4,-23.929651097616972,-24.937392588182643,0.20946137016722888
5,-14.716711689324748,-24.622163712837928,1.4219036640540077
6,-10.245390628491625,-24.004905896301867,2.3607853468780835
7,-14.13812030055855,-24.19899777345089,1.5997716524943577
8,-22.292150754703137,-24.487160465931552,0.7674947608419999
9,-8.434941565382001,-23.863229949528737,2.852782079296552
10,-11.877809100594646,-24.12741664369,1.8031191758025287
11,-18.29313258864127,-24.218601982451435,1.1291842315147018
12,-9.766890766022167,-23.984562716465867,2.3470131801950314
13,-10.519452960408053,-23.71763636216005,1.902912379568706
14,-14.13812030055855,-24.12695656178708,1.5464760357995648
15,-22.137529125527653,-24.309067993103444,0.8057861205895845
16,-10.479909810291671,-23.939275667260453,1.9637941847474945
17,-5.9102958904193805,-23.447193662843844,3.1847264199131438
18,-22.193559190983795,-23.987327362653595,0.9842350333543258
19,-14.26074160463572,-23.88581032992298,1.7044675589835074
20,-9.852087863171773,-23.380314049428378,3.069332234685045
21,-10.80355284530584,-24.079746457654313,1.9063384807139647
22,-14.83203647870615,-24.02351665284109,1.4814436146680348
23,-3.3395986160115925,-23.17747963011994,3.3797105691073677
24,-2.997962529888955,-23.577247117408515,3.3053554108440184
25,-22.126355317582217,-24.317559760501442,0.8608374248869942
26,-10.026849615228132,-24.299444856052972,1.983391577133368
27,-22.373021773815985,-24.628678000497374,0.7287368824304714
28,-14.889293824883556,-24.36092689422446,1.4211990936943713
29,-20.557176859562297,-24.337936280428128,0.8464697190520478
30,-9.791271261127935,-24.086858376768173,1.989123381622827
31,-11.99730467090845,-24.131127879343804,1.7342304858574036
32,-8.45245713863778,-23.934711248881463,2.453454130686877
33,-14.502623013611238,-24.080164951937128,1.8608650446703836
34,-4.45879061786076,-23.573821044355878,3.328193063469871
35,-14.452061776828716,-23.988958190736636,1.525513925999137
36,-14.452061776828716,-24.00468517669159,1.9239797725988914
37,-22.312128105693173,-24.238788077083605,0.7818313665665935
38,-11.398711362687289,-23.53084833989365,2.4351183934934544
39,-19.04778563314853,-23.98295154476774,1.0242797031607984
40,-22.18779708863293,-24.063155736996155,0.8050357938696472
41,-10.717346985787302,-23.785640297394675,2.2544692238847466
42,-10.785234848084281,-23.968166699314978,1.8782624604175657
43,-14.284683102788465,-23.921205214280352,1.4910615111914942
44,-22.392932425047825,-23.982982416270943,0.8630404048087357
45,25,-23.108487504609254,6.389333673463116
46,-14.83203647870615,-23.47489202460597,2.4265106985068057
47,-14.874575812475616,-23.886578110566838,1.4718256159404954
48,-4.676078874041686,-23.580330332902953,2.845639725495639
49,-14.83203647870615,-24.163557173159106,1.4648708801065968
50,-12.16917912491662,-23.73932484783858,2.0889109258978573
51,-2.736435085471303,-23.797834913051897,2.853955196568481
52,-22.355595786611065,-24.059303251912432,0.8690511361412452
53,-11.618009918047502,-23.689085126771964,2.133235367671521
54,-14.874575812475616,-24.014773292222692,1.4322376219450592
55,-20.498969430899336,-24.06946497494283,1.023767446808686
56,-2.8050883859371076,-23.723429369869756,2.8386140510933537
57,-22.86456342009158,-24.20219290864917,0.7482958818815322
58,-22.6729530639693,-24.445002553173655,0.8002613197162437
59,-11.776128057620571,-24.067983792558287,1.8022385278897024
60,-11.083416486030409,-23.56938817926381,2.1731071463526157
61,-14.473281637250798,-23.82066229771169,1.4658505435054574
